Index,Name1,Title,Ministry of the Solicitor General,Purpose,Start Date,End Date,Destination,Attendees,Other Attendees,Air Fare,Other Transportation,Accommodation,Meals,Incidentals,Subtotal,Hospitality,Other Expenses,Total
"BATISE, SHAWN","BATISE, SHAWN",Assistant Deputy Minister,Indigenous Affairs,Meeting with Stakeholders,43623,43623,"Ottawa, ON",,,773.27,109.03,0,12.5,0,894.8,0,0,894.8
"BATISE, SHAWN","BATISE, SHAWN",Deputy Minister,Indigenous Affairs,Meeting with Indigenous Stakeholders,43865,43866,"Kenora, ON",,,770.82,271.25,155.19,67.5,0,1264.76,0,0,1264.76
"BATISE, SHAWN","BATISE, SHAWN",Deputy Minister,Indigenous Affairs,Travel to First Nations to meet with Indigenous Stakeholders.,43870,43872,"Thunder Bay, ON",,,1025.29,99,583.01,67.5,0,1774.8,0,0,1774.8
"BEATTIE, KATHRYN","BEATTIE, KATHRYN",Staff to Minister,"Training, Colleges and Universities",Provided support to the Minister during meetings with Algoma University and Sault College.,43895,43897,"Sault Ste. Marie, ON",,,621.78,139.48,199.78,80,0,1041.04,0,0,1041.04
"BEATTIE, KATHRYN","BEATTIE, KATHRYN",Staff to Minister,Colleges and Universities,Travelled for a meeting with the Minister.,43916,43916,"Sudbury, ON",,,0,296.8,0,22.5,0,319.3,0,0,319.3
"BECKETT, MARTYN","BECKETT, MARTYN",Assistant Deputy Minister,Education,Travel to Stakeholder Symposium to attend as panelist,43634,43635,"Ottawa, ON",,,269,63.19,179.38,45,0,556.57,0,0,556.57
"BECKETT, MARTYN","BECKETT, MARTYN",Assistant Deputy Minister,Education,Attended Minister's Roundtable Speaking Engagement,43797,43797,"Toronto, ON",,,0,10,0,0,0,10,0,0,10
"BECKETT, MARTYN","BECKETT, MARTYN",Assistant Deputy Minister,Education,Travel to Stakeholder Conference,43852,43852,"Toronto, ON",,,0,14.35,0,0,0,14.35,0,0,14.35
"BEDARD, MARC","BEDARD, MARC",Assistant Deputy Minister,Ministry of the Solicitor General,Travel to attend ministry and stakeholder meetings,43870,43888,"Thunder bay, Kenora, London, Brockville, Timmins, Sudbury, Orillia, ON",,,1692.66,190,1353.68,295,0,3531.34,0,0,3531.34
"BEDI, RAHUL","BEDI, RAHUL",Staff to Minister,Finance,"Provided support to the Minister during a business mission to the United Kingdom, France, and Germany.",43624,43634,"London, England; Paris, France; Frankfurt, Germany",,,2694.93,357.98,2509.77,0,0,5562.68,0,0,5562.68
"BEDI, RAHUL","BEDI, RAHUL",Staff to Minister,"Economic Development and Growth, Research and Innovation and Science",Provided support to the Minister during a trade mission to South Korea and Japan.,43750,43753,"Seuol, South Korea, Tokyo, Japan",,,1981.26,0,1438.14,0,0,3419.4,0,0,3419.4
"BEDI, RAHUL","BEDI, RAHUL",Staff to Minister,"Economic Development and Growth, Research and Innovation and Science",Provided support to the Minister during a trade mission to India.,43783,43791,"New Delhi, Mumbai, India",,,2666.35,0,1886.13,0,0,4552.48,0,0,4552.48
"BEDI, RAHUL","BEDI, RAHUL",Staff to Minister,"Economic Development and Growth, Research and Innovation and Science",Provided support to the Minister at the National Governors Association Winter Meeting and at various trade related events.,43868,43871,"Washington, DC; Dallas, TX",,,1217.72,0,730.37,0,0,1948.09,0,0,1948.09
"BEDI, RAHUL","BEDI, RAHUL",Staff to Minister,Office of the Premier,Provided support to the Minister at the National Governors Association Winter Meeting.,43868,43869,"Washington, DC, United States",,,0,0,0,54.82,0,54.82,0,0,54.82
"BEDUZ, ALEXANDER","BEDUZ, ALEXANDER",Staff to Minister,Municipal Affairs and Housing,Provided support to the Minister at the Meeting of Provincial and Territorial Ministers Responsible for Local Government.,43627,43629,"Dartmouth, NS",,,632.62,70.4,527.86,35,33.9,1299.78,0,0,1299.78
"BEDUZ, ALEXANDER","BEDUZ, ALEXANDER",Staff to Minister,Municipal Affairs and Housing,Provided support to the Minister at the 2019 Association of Municipalities of Ontario Conference.,43695,43698,"Ottawa, ON",,,0,0,884.94,180,0,1064.94,0,0,1064.94
"BEDUZ, ALEXANDER","BEDUZ, ALEXANDER",Staff to Minister,Municipal Affairs and Housing,Attended the Association of Municipalities of Ontario 2019 Fall Policy Forum.,43762,43763,"London, ON",,,0,0,162.47,35,0,197.47,0,0,197.47
"BEDUZ, ALEXANDER","BEDUZ, ALEXANDER",Staff to Minister,Municipal Affairs and Housing,Provided support to the Minister at the 2020 Rural Ontario Municipalities Association Conference.,43849,43851,"Toronto, ON",,,0,54,0,0,0,54,0,0,54
"BEDUZ, ALEXANDER","BEDUZ, ALEXANDER",Staff to Minister,Municipal Affairs and Housing,Provided support to the Minister during housing announcements.,43811,43812,"Sault Ste Marie, ON",,,895.58,0,133.97,57.5,0,1087.05,0,0,1087.05
"BELL, JENNIFER","BELL, JENNIFER",Staff to Minister,Infrastructure,Provided support to Minister at the 2019 Association of Municipalities of Ontario Conference.,43695,43698,"Ottawa, ON",,,601.49,54.96,1297.42,112.5,0,2066.37,0,0,2066.37
"BELL, JENNIFER","BELL, JENNIFER",Staff to Minister,Infrastructure,Provided support to the Minister during priority transit project discussions.,43900,43900,"Ottawa, ON",,,1009.37,101.55,0,22.5,0,1133.42,0,0,1133.42
"BELL, JENNIFER","BELL, JENNIFER",Staff to Minister,Infrastructure,Provided support to the Minister at the P3 Government Conference.,43802,43804,"Washington, DC, United States",,,641.95,183.76,806.79,51.65,0,1684.15,0,0,1684.15
"BELL, JENNIFER","BELL, JENNIFER",Staff to Minister,Infrastructure,Attended discussions on provincial priority transit projects.,43880,43880,"Ottawa, ON",,,1009.37,34,0,10,0,1053.37,0,0,1053.37
"BENDAYAN, JENNA","BENDAYAN, JENNA",Staff to Parliamentary Assistant,Ministry of the Solicitor General,Provided support to the Parliamentary Assistant during an announcement at the Monteith Correctional Complex.,43591,43591,"Monteith, ON",,,689.58,0,0,0,0,689.58,0,0,689.58
"BENDAYAN, JENNA","BENDAYAN, JENNA",Staff to Minister,"Economic Development and Growth, Research and Innovation and Science",Attended the 2019 Association of Municipalities of Ontario Conference.,43695,43695,"Ottawa, ON",,,410.47,0,525.54,0,0,936.01,0,0,936.01
"BENDAYAN, JENNA","BENDAYAN, JENNA",Staff to Minister,"Economic Development and Growth, Research and Innovation and Science",Provided support to the Minister during an announcement at the Sault College of Applied Arts and Technology.,43750,43750,"Sault Ste Marie, ON",,,0,0,109.29,0,0,109.29,0,0,109.29
"BENDAYAN, JENNA","BENDAYAN, JENNA",Staff to Minister,"Economic Development and Growth, Research and Innovation and Science",Provided support to the Minister during an investment announcement and a roundtable on a skills advancement project to support the steel sector.,43748,43748,"Sault Ste Marie, ON",,,1696.14,0,0,0,0,1696.14,0,0,1696.14
"BENTLEY, KEVIN","BENTLEY, KEVIN",Executive Director (OPS Ministry),Transportation,Attend the Transportation Association of Canada Chief Engineers' Council spring meetings,43559,43563,"Ottawa, ON",,,595.76,156.42,935.44,127.5,0,1815.12,0,0,1815.12
"BENTLEY, KEVIN","BENTLEY, KEVIN",Executive Director (OPS Ministry),Transportation,Regular travel to routine meetings,43619,43642,"Toronto, St. Catharines, ON",,,0,374.56,1074.67,205,0,1654.23,0,0,1654.23
"BERDAY, ARLENE","BERDAY, ARLENE",Assistant Deputy Minister,Ministry of the Solicitor General,Travel to attend ministry meetings. Rail travel booked using rail pass previously purchased,43557,43558,"Toronto, ON",,,0,6.2,233.86,57.5,0,297.56,0,0,297.56
"BERDAY, ARLENE","BERDAY, ARLENE",Assistant Deputy Minister,Ministry of the Solicitor General,Travel to attend ministry meetings. Rail travel booked using rail pass previously purchased,43563,43565,"Toronto, ON",,,0,17.2,434.82,102.5,0,554.52,0,0,554.52
"BERDAY, ARLENE","BERDAY, ARLENE",Assistant Deputy Minister,Ministry of the Solicitor General,Travel to attend ministry meetings. Rail travel booked using rail pass previously purchased,43569,43571,"Toronto, ON",,,0,3.1,467.72,47.5,0,518.32,0,0,518.32
"BERINZON, MAYA","BERINZON, MAYA",Staff to Parliamentary Assistant,Ministry of the Solicitor General,Provided support to the Parliamentary Assistant during an announcement at the Monteith Correctional Complex.,43591,43591,"Monteith, ON",,,689.58,0,0,0,0,689.58,0,0,689.58
"BERTRAND, SYDNEY","BERTRAND, SYDNEY",Parliamentary Assistant,"Energy, Northern Development and Mines",Attended funding announcements for the Northern Ontario Heritage Fund Corporation.,43745,43747,"Manitoulin-Algoma, ON",,,0,0,253.19,92.5,0,345.69,0,0,345.69
"BERTRAND, SYDNEY","BERTRAND, SYDNEY",Staff to Parliamentary Assistant,"Energy, Northern Development and Mines",Attended a Northern Ontario Heritage Fund Corporation funding announcement.,43856,43858,"Kapuskasing, ON",,,706.47,0,329.02,57.5,0,1092.99,0,0,1092.99
"BETHLENFALVY, PETER","BETHLENFALVY, PETER",Minister,Treasury Board Secretariat,Attended a budget tour.,43606,43608,Northern Ontario,,,1093.25,106.44,408.97,90,0,1698.66,0,0,1698.66
"BETZNER, LYNN","BETZNER, LYNN",Deputy Minister,Cabinet Office,Travel for Council of Federation Steering Committe Meeting. Flight credit of $158.14 from previous booking applied.,43556,43558,"Saskatoon, SK",,,899.23,41.8,363.56,35,0,1339.59,0,0,1339.59
"BETZNER, LYNN","BETZNER, LYNN",Deputy Minister,Cabinet Office,"Travelled to attend Federal, Provincial and Territorial Deputy Ministers of Intergovernmental Affairs meeting.",43846,43846,"Toronto, ON",,,0,63,0,0,0,63,0,0,63
"BETZNER, LYNN","BETZNER, LYNN",Deputy Minister,Cabinet Office,Travelled to attend a federal government meeting.,43791,43791,"Ottawa, ON",,,992.88,79.2,0,10,0,1082.08,0,0,1082.08
"BETZNER, LYNN","BETZNER, LYNN",Deputy Minister,Cabinet Office,Travelled to attend the Council of Federation Meeting.,43800,43800,"Toronto, ON",,,0,0,0,12.5,0,12.5,0,0,12.5
"BETZNER, LYNN","BETZNER, LYNN",Deputy Minister,Cabinet Office,Travelled to attend the Council of the Federation Meeting.,43654,43657,"Saskatoon, SK",,,820.94,41.8,497.34,57.5,0,1417.58,0,0,1417.58
"BETZNER, LYNN","BETZNER, LYNN",Deputy Minister,Cabinet Office,"Travel to attend Meeting of Federal, Provincial and Territorial Deputy Ministers of Intergovernmental Affairs.",43880,43880,"Toronto, ON",,,0,40.25,0,0,0,40.25,0,0,40.25
"BETZNER, LYNN","BETZNER, LYNN",Deputy Minister,Cabinet Office,Travel to attend the First Ministers' Meeting.,43901,43902,"Ottawa, ON",,,793.39,82.08,233.86,57.5,0,1166.83,0,0,1166.83
"BIG-CANOE, DAVID","BIG-CANOE, DAVID",Staff to Minister,Indigenous Affairs,Provided support to the Minister during the Nishnawbe Aski Nation Fall Chief's Assembly.,43782,43782,"Thunder Bay, ON",,,704.27,70.85,0,32.5,0,807.62,0,0,807.62
"BIG-CANOE, DAVID","BIG-CANOE, DAVID",Staff to Minister,Indigenous Affairs,Provide support to the Minister during meetings with First Nations.,43870,43872,"Thunder Bay, ON",,,950.67,46.79,286.74,90,0,1374.2,0,0,1374.2
"BLACKWOOD, MA'AILAH","BLACKWOOD, MA'AILAH",Staff to Minister,"Children, Community and Social Services",Provided support to the Minister during a tour of Northern Ontario and a funding announcement for Indigenous communities.,43682,43686,"Winnipeg, MB, Kenora, Thunder Bay, Sault Ste Marie, Sudbury, ON",,,1597.69,0,454.96,125,0,2177.65,0,0,2177.65
"BLACKWOOD, MA'AILAH","BLACKWOOD, MA'AILAH",Staff to Minister,"Children, Community and Social Services",Supported the Minister during a tour of Northern Ontario and a funding announcement for Indigenous communities.,43683,43686,"Winnipeg, MB, Kenora, Thunder Bay, Sault Ste Marie, Sudbury, ON",,,0,0,323.71,22.5,0,346.21,0,0,346.21
"BLAIR, ALISON","BLAIR, ALISON",Assistant Deputy Minister,Health and Long Term Care,Attend the Ontario Association Paramedic Chief's Conference,43733,43735,"Windsor, ON",,,578.56,47.8,291.44,22.5,0,940.3,0,0,940.3
"BLAIR, ALISON","BLAIR, ALISON",Assistant Deputy Minister,Health and Long Term Care,Travel to attend the Eastern Chief Administrative Officer (CAOs ) meeting,43783,43783,"Perth, ON",,,31.26,185.49,0,0,0,216.75,0,0,216.75
"BLAIR, ALISON","BLAIR, ALISON",Assistant Deputy Minister,Health and Long Term Care,Travel as part of the Public Health and Emergency Health Services Modernization consultation,43796,43798,"Thunder Bay, ON",,,641.98,52.63,387.82,12.5,0,1094.93,0,0,1094.93
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43725,43735,"Toronto, ON",,,0,64.52,0,82.5,0,147.02,0,0,147.02
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43739,43768,"Toronto, ON",,,0,154.43,0,140,0,294.43,0,0,294.43
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel to meet with Regional Operations executives,43760,43762,"Nobel, ON",,,0,0,0,90,0,90,0,0,90
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43789,43796,"Toronto, ON",,,0,90.62,444.22,135,0,669.84,0,0,669.84
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular business,43809,43809,"Toronto, ON",,,0,20.62,0,45,0,65.62,0,0,65.62
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel to meet with stakeholders and ministry executives,43814,43817,"North Bay, Toronto, ON",,1,0,70,619.32,135,0,824.32,0,0,824.32
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43838,43846,"Toronto, ON",,,0,41.24,225.1,122.5,0,388.84,0,0,388.84
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43885,43886,"Toronto, ON",,,0,20.62,221.11,90,0,331.73,0,0,331.73
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,To participate in Rural Ontario Municipal Association conference,43849,43851,"Toronto, ON",,,0,70,444.22,112.5,0,626.72,0,0,626.72
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43854,43860,"Toronto, ON",,,0,81.78,198.61,112.5,0,392.89,0,0,392.89
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43900,43901,"Toronto, ON",,,0,20.62,222.11,80,0,322.73,0,0,322.73
"BLAKE, MARTIN","BLAKE, MARTIN",Assistant Deputy Minister,Natural Resources and Forestry,Travel for regular government business,43893,43893,"Toronto, ON",,,0,56.63,0,35,0,91.63,0,0,91.63
"BLAKELEY, BRIAN","BLAKELEY, BRIAN",Executive Director (OPS Ministry),Education,Attended business meetings with stakeholders.,43779,43784,"Toronto, ON",,,0,130,1463.1,202.5,0,1795.6,0,0,1795.6
"BLOSKIE, ADAM","BLOSKIE, ADAM",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister at the Ontario Professional Forester Association Annual Conference.,43593,43594,"Thunder Bay, ON",,,587.88,110.57,198.61,35,0,932.06,0,0,932.06
"BLOSKIE, ADAM","BLOSKIE, ADAM",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister at the Canadian Council of Forest Ministers' Meeting.,43688,43691,"Saskatoon, SK",,,0,0,0,67.5,0,67.5,0,0,67.5
"BLOSKIE, ADAM","BLOSKIE, ADAM",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister at the Canadian Council of Forest Ministers' Meeting.,43688,43691,"Saskatoon, SK",,,1438.3,0,412.87,0,0,1851.17,0,0,1851.17
"BLOSKIE, ADAM","BLOSKIE, ADAM",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister at the 2019 Association of Municipalities of Ontario Conference.,43695,43697,"Ottawa, ON",,,0,56.41,387.82,90,0,534.23,0,0,534.23
"BLOSKIE, ADAM","BLOSKIE, ADAM",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister during a tour of Lakehead University and a National Forest Week event.,43730,43730,"Thunder Bay, ON",,,551.72,0,0,0,0,551.72,0,0,551.72
"BLOSKIE, ADAM","BLOSKIE, ADAM",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister during a tour of Algonquin College and the Shaw Woods Outdoor Education Centre.,43733,43734,"Barry's Bay, ON",,,0,0,0,55,0,55,0,0,55
"BLOSKIE, ADAM","BLOSKIE, ADAM",Staff to Minister,Natural Resources and Forestry,Provided support to the Minister during tours of Lakehead University.,43730,43731,"Thunder Bay, ON",,,0,99.17,205.66,32.5,0,337.33,0,0,337.33
"BONDY, MATTHEW","BONDY, MATTHEW",Staff to Minister,Office of the Premier,Attended a meeting with industry stakeholders.,43613,43613,"Barrie, ON",,,0,71.2,0,10,0,81.2,0,0,81.2
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Attended Federal Provincial Territorial Meeting of Deputy Ministers Responsible for Justice and Public Safety. Flight cost includes flight credit of $712.44. Some meals provided.,43607,43609,"Charlottetown, PE",,,343.09,74.37,566.2,67.5,0,1051.16,0,0,1051.16
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Attended meeting with First Nations' Land Manager. Meal provided.,43628,43628,"Naughton, ON",,,776.4,107.45,0,0,11.58,895.43,0,0,895.43
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Attended meeting with First Nation Elders regarding Justice Centres.,43724,43724,"Thunder Bay, ON",,,649.65,70,0,35,0,754.65,0,0,754.65
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Attended Elders’ Council Meeting. Meal Provided.,43738,43739,"Little Current, ON",,,624.11,153.24,157.07,32.5,83.01,1049.93,0,0,1049.93
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Routine business expenses for the months of September and November 2019.,43717,43775,"Toronto, ON",,,0,33.73,0,0,0,33.73,0,0,33.73
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Attended swearing-in ceremony and met with Indigenous leaders.,43653,43655,"Kenora, ON",,,1912.05,87.06,245.62,57.5,0,2302.23,0,0,2302.23
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Attended swearing in ceremony of Unified Family Court Judges. Meals do not apply.,43592,43592,"Ottawa, ON",,,610.33,101.02,0,0,0,711.35,0,0,711.35
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Attended North Bay courthouse tour.,43563,43563,"North Bay, ON",,,269.69,144.56,0,12.5,0,426.75,0,0,426.75
"BONIFERRO, PAUL","BONIFERRO, PAUL",Deputy Attorney General,Attorney General,Attended Steering Committee on Justice Efficiencies and Access to the Justice System.,43598,43599,"Quebec City, QC",,,715.77,127.85,260.61,55,0,1159.23,0,0,1159.23
